acousticness,bb_index,billboard_artist,billboard_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.498,470.0,calvin harris,slide,0.736,230813.0,0.795,6gpcs5eMhJwax4mIfKDYQk,1.21e-06,1.0,0.254,-3.299,0.0,75.0,2017-02-24,0.0545,Slide (feat. Frank Ocean & Migos),Calvin Harris,Slide (feat. Frank Ocean & Migos),104.066,4.0,audio_features,spotify:track:6gpcs5eMhJwax4mIfKDYQk,0.511
0.00898,471.0,kane brown,what ifs,0.612,188253.0,0.799,7zVCrzzEJU7u24sbJPXA5W,0.0,10.0,0.172,-4.603,1.0,76.0,2016-12-02,0.0275,Kane Brown,Kane Brown,What Ifs,125.976,4.0,audio_features,spotify:track:7zVCrzzEJU7u24sbJPXA5W,0.687
0.0814,472.0,katy perry,chained to the rhythm,0.446,237733.0,0.8,7qvxFz3JodM0A7xEM7k3YD,0.0,0.0,0.199,-5.404,1.0,72.0,2017-06-09,0.174,Witness (Deluxe),Katy Perry,Chained To The Rhythm,189.89,4.0,audio_features,spotify:track:7qvxFz3JodM0A7xEM7k3YD,0.474
0.0642,473.0,calvin harris,feels,0.893,223413.0,0.745,5bcTCxgc7xVfSaMV3RuVke,0.0,11.0,0.0943,-3.105,0.0,75.0,2017-06-30,0.0571,Funk Wav Bounces Vol.1,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",101.018,4.0,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872
0.0508,474.0,jon bellion,all time low,0.584,217603.0,0.569,0SuLAslEMFZAXf0SwY7syi,0.0,0.0,0.0924,-4.259,1.0,73.0,2016-06-10,0.166,The Human Condition,Jon Bellion,All Time Low,89.779,4.0,audio_features,spotify:track:0SuLAslEMFZAXf0SwY7syi,0.501
0.0153,475.0,luke combs,hurricane,0.464,222533.0,0.813,6xHI9KjUjYT0FPtGO8Mxa1,0.0,10.0,0.254,-6.185,1.0,78.0,2017-06-02,0.0416,This One's for You,Luke Combs,Hurricane,75.975,4.0,audio_features,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,0.516
0.615,476.0,sam smith,too good at goodbyes,0.661,201000.0,0.373,3VlbOrM6nYPprVvzBZllE5,0.0,5.0,0.177,-8.249,1.0,77.0,2017-11-03,0.0505,The Thrill Of It All (Special Edition),Sam Smith,Too Good At Goodbyes,91.5,4.0,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,0.523
0.199,477.0,khalid,young dumb & broke,0.798,202547.0,0.539,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1.0,0.165,-6.351,1.0,83.0,2017-04-27,0.0421,American Teen,Khalid,Young Dumb & Broke,136.949,4.0,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.394
0.0113,478.0,playboi carti,magnolia,0.791,181812.0,0.581,1e1JKLEDKP7hEQzJfNAgPl,0.0,11.0,0.35,-7.323,0.0,76.0,2017-04-14,0.286,Playboi Carti,Playboi Carti,Magnolia,162.99,4.0,audio_features,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,0.438
0.111,479.0,sza,love galore,0.795,275080.0,0.594,0q75NwOoFiARAVp4EXU4Bs,0.0,0.0,0.162,-6.2,1.0,77.0,2017-06-09,0.0747,Ctrl,SZA,Love Galore (feat. Travis Scott),135.002,4.0,audio_features,spotify:track:0q75NwOoFiARAVp4EXU4Bs,0.409
0.501,480.0,a boogie wit da hoodie,drowning,0.839,209269.0,0.81,1f5cbQtDrykjarZVrShaDI,0.0,5.0,0.117,-5.274,0.0,78.0,2017-09-29,0.0568,The Bigger Artist,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),129.014,4.0,audio_features,spotify:track:1f5cbQtDrykjarZVrShaDI,0.814
0.378,481.0,hailee steinfeld,starving,0.729,181880.0,0.615,4Ce37cRWvM1vIGGynKcs22,0.0,4.0,0.105,-4.238,1.0,82.0,2016-07-22,0.0647,Starving,Hailee Steinfeld,Starving,99.989,4.0,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.508
0.119,482.0,gucci mane,both,0.85,190312.0,0.405,5tFep7dXGd7vEJ668wTPux,0.000118,7.0,0.0707,-7.509,0.0,72.0,2016-12-16,0.225,The Return of East Atlanta Santa,Gucci Mane,Both (feat. Drake),139.976,4.0,audio_features,spotify:track:5tFep7dXGd7vEJ668wTPux,0.344
0.0285,483.0,pink,what about us,0.489,269600.0,0.588,0Qh38w01QRXK6KHIv0e3hb,2.11e-06,1.0,0.0906,-6.177,1.0,76.0,2017-10-13,0.0507,Beautiful Trauma,P!nk,What About Us,113.617,4.0,audio_features,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0.187
0.075,484.0,jason derulo,swalla,0.696,216409.0,0.817,6kex4EBAj0WHXDKZMEJaaF,0.0,1.0,0.187,-3.862,1.0,78.0,2017-02-23,0.109,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),98.064,4.0,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.782
0.307,485.0,migos,slippery,0.92,304041.0,0.674,6p8NuHm8uCGnn2Dtbtf7zE,0.0,1.0,0.104,-5.662,0.0,75.0,2017-01-27,0.264,Culture,Migos,Slippery (feat. Gucci Mane),141.967,4.0,audio_features,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,0.741
0.0275,486.0,harry styles,sign of the times,0.516,340707.0,0.595,5Ohxk2dO5COHF1krpoPigN,0.0,5.0,0.109,-4.63,1.0,76.0,2017-05-12,0.0313,Harry Styles,Harry Styles,Sign of the Times,119.972,4.0,audio_features,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.222
0.0189,487.0,adele,water under the bridge,0.596,240427.0,0.838,4vb4mFvYsr2h6enhjJsq9Y,1.54e-05,5.0,0.108,-6.52,0.0,67.0,2016-06-24,0.0704,25,Adele,Water Under the Bridge,94.982,4.0,audio_features,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,0.472
0.0767,488.0,miley cyrus,malibu,0.573,231907.0,0.781,1UZOjK1BwmwWU14Erba9CZ,2.64e-05,8.0,0.0813,-6.406,1.0,79.0,2017-09-29,0.0555,Younger Now,Miley Cyrus,Malibu,139.934,4.0,audio_features,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.343
0.675,489.0,marian hill,down,0.678,197773.0,0.357,5eCkuGPZNl4mISFNPgr3Dd,0.00569,0.0,0.124,-14.712,0.0,63.0,2016-06-24,0.128,ACT ONE,Marian Hill,Down,113.301,5.0,audio_features,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,0.0661
0.0572,490.0,cheat codes,no promises,0.739,222787.0,0.619,5lNuqFVMca4vPupY10cH0J,0.0,10.0,0.105,-6.669,1.0,68.0,2017-03-31,0.162,No Promises (feat. Demi Lovato),Cheat Codes,No Promises (feat. Demi Lovato),112.961,4.0,audio_features,spotify:track:5lNuqFVMca4vPupY10cH0J,0.58
0.106,491.0,shawn mendes,treat you better,0.444,187973.0,0.819,3QGsuHI8jO1Rx4JWLUh9jd,0.0,10.0,0.107,-4.078,0.0,83.0,2017-04-20,0.341,Illuminate,Shawn Mendes,Treat You Better,82.695,4.0,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.747
0.0232,492.0,gucci mane,i get the bag,0.89,233087.0,0.633,1XRgIKC5TPwo7nWGyKqgG0,0.000343,11.0,0.0993,-5.475,1.0,76.0,2017-10-13,0.168,Mr. Davis,Gucci Mane,I Get The Bag (feat. Migos),139.948,4.0,audio_features,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,0.425
0.0251,493.0,dustin lynch,small town boy,0.554,205733.0,0.743,2YMhrXQYKkm4kXLcXKKd5z,0.0,9.0,0.359,-6.016,1.0,74.0,2017-09-08,0.0287,Current Mood,Dustin Lynch,Small Town Boy,72.997,4.0,audio_features,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,0.673
0.128,494.0,yfn lucci,everyday we lit,0.758,197171.0,0.646,4PzovBqgnSHKd8opsP7IVM,0.0,7.0,0.0778,-4.701,1.0,67.0,2017-03-03,0.112,Long Live Nut,YFN Lucci,Everyday We Lit (feat. PnB Rock),155.955,4.0,audio_features,spotify:track:4PzovBqgnSHKd8opsP7IVM,0.589
0.184,495.0,camila cabello,havana,0.765,217307.0,0.523,1rfofaqEpACxVEHIZBJe6W,3.56e-05,2.0,0.132,-4.333,1.0,84.0,2018-01-12,0.03,Camila,Camila Cabello,Havana (feat. Young Thug),104.988,4.0,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.394
0.0788,496.0,maroon 5,what lovers do,0.799,199849.0,0.597,2j5hsQvApottzvTn4pFJWF,5.66e-06,5.0,0.1,-5.131,0.0,73.0,2018-06-15,0.0611,Red Pill Blues (Deluxe),Maroon 5,What Lovers Do (feat. SZA),110.001,4.0,audio_features,spotify:track:2j5hsQvApottzvTn4pFJWF,0.419
0.00419,497.0,blackbear,do re mi,0.742,212027.0,0.599,3Q3myFA7q4Op95DOpHplaY,1.02e-05,8.0,0.126,-6.256,1.0,77.0,2017-04-21,0.0465,digital druglord,blackbear,do re mi,110.977,3.0,audio_features,spotify:track:3Q3myFA7q4Op95DOpHplaY,0.154
0.259,498.0,xxxtentacion,look at me!,0.763,126346.0,0.726,7floNISpH8VF4z4459Qo18,0.0,1.0,0.0976,-6.405,1.0,78.0,2017-02-20,0.282,Look At Me!,XXXTENTACION,Look At Me!,139.059,4.0,audio_features,spotify:track:7floNISpH8VF4z4459Qo18,0.349
0.0304,499.0,keith urban,the fighter,0.681,184040.0,0.845,5OUSPcqhYTOzpbXzoEvKim,0.0,11.0,0.197,-5.147,0.0,65.0,2016-05-06,0.0525,Ripcord,Keith Urban,The Fighter,132.023,4.0,audio_features,spotify:track:5OUSPcqhYTOzpbXzoEvKim,0.761
0.0332,500.0,drake,god's plan,0.754,198973.0,0.449,6DCZcSspjsKoFjzjrWoCdn,8.29e-05,7.0,0.552,-9.211,1.0,86.0,2018-06-29,0.109,Scorpion,Drake,God's Plan,77.169,4.0,audio_features,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.357
0.163,501.0,ed sheeran,perfect,0.599,263400.0,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8.0,0.106,-6.312,1.0,87.0,2017-03-03,0.0232,÷ (Deluxe),Ed Sheeran,Perfect,95.05,3.0,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168
0.047,502.0,bebe rexha,meant to be,0.643,163870.0,0.783,7iDa6hUg2VgEL1o1HjmfBn,0.0,10.0,0.083,-6.458,1.0,83.0,2017-08-11,0.0856,All Your Fault: Pt. 2,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),154.084,4.0,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.579
0.184,503.0,camila cabello,havana,0.765,217307.0,0.523,1rfofaqEpACxVEHIZBJe6W,3.56e-05,2.0,0.132,-4.333,1.0,84.0,2018-01-12,0.03,Camila,Camila Cabello,Havana (feat. Young Thug),104.988,4.0,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.394
0.117,504.0,post malone,rockstar,0.587,218147.0,0.535,0e7ipj03S05BNilyu5bRzt,6.56e-05,5.0,0.131,-6.09,0.0,88.0,2018-04-27,0.0898,beerbongs & bentleys,Post Malone,rockstar (feat. 21 Savage),159.847,4.0,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,0.14
0.58,505.0,post malone,psycho,0.739,221440.0,0.559,3swc6WTsr7rl9DqQKQA55C,0.0,8.0,0.112,-8.011,1.0,85.0,2018-04-27,0.117,beerbongs & bentleys,Post Malone,Psycho (feat. Ty Dolla $ign),140.124,4.0,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.439
0.099,506.0,cardi b,i like it,0.816,253390.0,0.726,58q2HKrzhC3ozto2nDdN4z,0.0,5.0,0.372,-3.998,0.0,86.0,2018-04-06,0.129,Invasion of Privacy,Cardi B,I Like It,136.048,4.0,audio_features,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.65
0.171,507.0,zedd,the middle,0.753,184732.0,0.657,09IStsImFySgyp0pIQdqAc,0.0,7.0,0.112,-3.061,1.0,85.0,2018-01-23,0.0449,The Middle,Zedd,The Middle,107.01,4.0,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc,0.437
0.0589,508.0,drake,in my feelings,0.835,217925.0,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,6e-05,1.0,0.396,-5.833,1.0,84.0,2018-06-29,0.125,Scorpion,Drake,In My Feelings,91.03,4.0,audio_features,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.35
0.568,509.0,maroon 5,girls like you,0.851,235545.0,0.541,6FRLCMO5TUHTexlWo8ym1W,0.0,0.0,0.13,-6.825,1.0,84.0,2018-05-30,0.0505,Girls Like You (feat. Cardi B),Maroon 5,Girls Like You (feat. Cardi B),124.959,4.0,audio_features,spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.448
0.0891,510.0,drake,nice for what,0.586,210747.0,0.909,3CA9pLiwRIGtUBiMjbZmRw,0.000109,8.0,0.119,-6.474,1.0,82.0,2018-06-29,0.0705,Scorpion,Drake,Nice For What,93.394,4.0,audio_features,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.757
0.349,511.0,juice wrld,lucid dreams,0.511,239836.0,0.566,285pBltuF7vW8TeWk8hdRR,0.0,6.0,0.34,-7.23,0.0,88.0,2018-12-10,0.2,Goodbye & Good Riddance,Juice WRLD,Lucid Dreams,83.903,4.0,audio_features,spotify:track:285pBltuF7vW8TeWk8hdRR,0.218
0.354,512.0,post malone,better now,0.68,231267.0,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10.0,0.136,-5.843,1.0,88.0,2018-04-27,0.0454,beerbongs & bentleys,Post Malone,Better Now,145.028,4.0,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374
0.0185,513.0,bruno mars,finesse,0.704,217289.0,0.859,3Vo4wInECJQuz9BIBMOu8i,0.0,5.0,0.0215,-4.877,0.0,79.0,2017-12-20,0.0996,Finesse (feat. Cardi B) [Remix],Bruno Mars,Finesse - Remix; feat. Cardi B,105.115,4.0,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.926
0.0862,514.0,ella mai,boo'd up,0.561,256064.0,0.779,0At2qAoaVjIwWNAqrscXli,0.0,10.0,0.078,-5.107,0.0,76.0,2017-02-22,0.0531,READY,Ella Mai,Boo'd Up,81.965,4.0,audio_features,spotify:track:0At2qAoaVjIwWNAqrscXli,0.235
0.00261,515.0,dua lipa,new rules,0.762,209320.0,0.7,2ekn2ttSfGqwhhate0LSR0,1.56e-05,9.0,0.153,-6.021,0.0,83.0,2017-06-02,0.0694,Dua Lipa (Deluxe),Dua Lipa,New Rules,116.073,4.0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.608
0.258,516.0,xxxtentacion,sad!,0.74,166606.0,0.613,3ee8Jmje8o58CHK66QrVC2,0.00372,8.0,0.123,-4.88,1.0,87.0,2018-03-16,0.145,?,XXXTENTACION,SAD!,75.023,4.0,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.473
0.181,517.0,camila cabello,never be the same,0.637,226973.0,0.713,4eWQlBRaTjPPUlzacqEeoQ,0.000637,0.0,0.137,-4.333,1.0,77.0,2018-01-12,0.0747,Camila,Camila Cabello,Never Be the Same,129.923,4.0,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,0.243
0.0956,518.0,khalid,love lies,0.708,201707.0,0.648,45Egmo7icyopuzJN0oMEdk,0.0,6.0,0.134,-5.626,1.0,82.0,2018-02-14,0.0449,Love Lies (with Normani),Khalid,Love Lies (with Normani),143.955,4.0,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,0.338
0.04,519.0,ariana grande,no tears left to cry,0.699,205920.0,0.713,2qT1uLXPVPzGgFOx4jtEuo,3.11e-06,9.0,0.294,-5.507,0.0,85.0,2018-08-17,0.0594,Sweetener,Ariana Grande,no tears left to cry,121.993,4.0,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.354
0.0161,520.0,bazzi,mine,0.71,131064.0,0.789,7uzmGiiJyRfuViKKK3lVmR,2.77e-06,4.0,0.451,-3.874,1.0,83.0,2018-04-12,0.0722,COSMIC,Bazzi,Mine,142.929,4.0,audio_features,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.717
0.00671,521.0,imagine dragons,thunder,0.605,187147.0,0.822,1zB4vmk8tFRmM9UULNzbLB,0.134,0.0,0.147,-4.833,1.0,85.0,2017-06-23,0.0438,Evolve,Imagine Dragons,Thunder,167.997,4.0,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.288
0.00104,522.0,blocboy jb,look alive,0.922,181263.0,0.581,4qKcDkK6siZ7Jp1Jb4m0aL,5.86e-05,10.0,0.105,-7.495,1.0,82.0,2018-02-09,0.27,Look Alive (feat. Drake),BlocBoy JB,Look Alive (feat. Drake),140.022,4.0,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,0.595
0.216,523.0,taylor swift,delicate,0.75,232253.0,0.404,6NFyWDv5CjfwuzoCkw47Xf,0.000357,9.0,0.0911,-10.178,0.0,77.0,2017-11-10,0.0682,reputation,Taylor Swift,Delicate,95.045,4.0,audio_features,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,0.0499
0.035,524.0,lil baby,yes indeed,0.964,142273.0,0.346,6vN77lE9LK6HP2DewaN6HZ,0.0,5.0,0.108,-9.309,0.0,81.0,2018-05-18,0.53,Harder Than Ever,Lil Baby,Yes Indeed,119.958,4.0,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.562
0.205,525.0,marshmello,friends,0.626,202621.0,0.88,08bNPGLD8AhKpnnERrAc6G,0.0,9.0,0.128,-2.384,0.0,84.0,2018-02-09,0.0504,FRIENDS,Marshmello,FRIENDS,95.079,4.0,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.534
0.0604,526.0,halsey,bad at love,0.675,181279.0,0.751,7y9iMe8SOB6z3NoHE2OfXl,0.0,0.0,0.0893,-3.539,1.0,78.0,2017-06-02,0.0296,hopeless fountain kingdom (Deluxe),Halsey,Bad At Love,118.384,4.0,audio_features,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,0.612
0.0236,527.0,tyga,taste,0.884,232959.0,0.559,5IaHrVsrferBYDm0bDyABy,0.0,0.0,0.101,-7.442,1.0,86.0,2018-05-16,0.12,Taste (feat. Offset),Tyga,Taste (feat. Offset),97.994,4.0,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342
0.298,528.0,nf,let you down,0.656,212120.0,0.721,52okn5MNA47tk87PeZJLEL,0.0,5.0,0.173,-5.665,0.0,81.0,2017-10-06,0.122,Perception,NF,Let You Down,148.066,4.0,audio_features,spotify:track:52okn5MNA47tk87PeZJLEL,0.468
0.0117,529.0,g-eazy,no limit,0.838,245387.0,0.771,2Xqd0wUttjueBfdcltADOv,0.0,1.0,0.0853,-3.791,1.0,74.0,2017-09-07,0.244,No Limit,G-Eazy,No Limit,175.957,4.0,audio_features,spotify:track:2Xqd0wUttjueBfdcltADOv,0.405
0.088,530.0,6ix9ine,fefe,0.931,179405.0,0.387,4QIyEq7TcTdAcxjI2AFlAK,0.0,1.0,0.136,-9.127,1.0,81.0,2018-11-27,0.412,DUMMY BOY,6ix9ine,"FEFE (feat. Nicki Minaj, Murda Beatz)",125.978,4.0,audio_features,spotify:track:4QIyEq7TcTdAcxjI2AFlAK,0.376
0.0292,531.0,dan + shay,tequila,0.474,195987.0,0.594,7Il2yWQmsqKgSkLQvHTPUI,0.0,11.0,0.133,-5.756,1.0,78.0,2018-01-10,0.0289,Tequila,Dan + Shay,Tequila,86.131,4.0,audio_features,spotify:track:7Il2yWQmsqKgSkLQvHTPUI,0.503
0.0417,532.0,portugal. the man,feel it still,0.801,163253.0,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1.0,0.0717,-5.115,0.0,81.0,2017-06-16,0.0504,Woodstock,Portugal. The Man,Feel It Still,79.028,4.0,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
0.0338,533.0,migos,motorsport,0.896,303077.0,0.515,4wFjTWCunQFKtukqrNijEt,0.0,2.0,0.317,-5.395,1.0,78.0,2018-01-26,0.183,Culture II,Migos,MotorSport,138.016,4.0,audio_features,spotify:track:4wFjTWCunQFKtukqrNijEt,0.174
0.535,534.0,lauv,i like me better,0.752,197437.0,0.505,1wjzFQodRWrPcQ0AnYnvQ9,2.55e-06,9.0,0.104,-7.621,1.0,85.0,2017-05-19,0.253,I Like Me Better,Lauv,I Like Me Better,91.97,4.0,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.419
0.0169,535.0,5 seconds of summer,youngblood,0.596,203418.0,0.854,2iUXsYOEPhVqEBwsqP70rE,0.0,7.0,0.124,-5.114,0.0,84.0,2018-06-15,0.463,Youngblood (Deluxe),5 Seconds of Summer,Youngblood,120.274,4.0,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.152
0.0362,536.0,imagine dragons,whatever it takes,0.672,201240.0,0.655,6Qn5zhYkTa37e91HC1D7lb,0.0,10.0,0.117,-5.021,0.0,82.0,2017-06-23,0.0311,Evolve,Imagine Dragons,Whatever It Takes,134.945,4.0,audio_features,spotify:track:6Qn5zhYkTa37e91HC1D7lb,0.556
0.149,537.0,offset,ric flair drip,0.88,172800.0,0.428,7sO5G9EABYOXQKNPNiE9NR,5.07e-05,9.0,0.114,-8.28,1.0,83.0,2017-10-30,0.206,Without Warning,Offset,Ric Flair Drip (& Metro Boomin),100.007,4.0,audio_features,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0.333
0.0689,538.0,post malone,i fall apart,0.556,223347.0,0.538,75ZvA4QfFiZvzhj2xkaWAh,0.0,8.0,0.196,-5.408,0.0,84.0,2016-12-09,0.0382,Stoney (Deluxe),Post Malone,I Fall Apart,143.95,4.0,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.291
0.0762,539.0,the weeknd,pray for me,0.735,211440.0,0.677,77UjLW8j5UAGAGVGhR5oUK,2.17e-05,2.0,0.111,-4.979,1.0,77.0,2018-02-09,0.093,Black Panther The Album Music From And Inspired By,The Weeknd,Pray For Me (with Kendrick Lamar),100.584,4.0,audio_features,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.188
0.0945,540.0,selena gomez,back to you,0.601,207905.0,0.724,4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6.0,0.12,-4.856,1.0,81.0,2018-05-10,0.0486,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,102.061,4.0,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0.508
0.00513,541.0,travis scott,sicko mode,0.834,312820.0,0.73,2xLMifQCjDGFmkHkpNLD9h,0.0,8.0,0.124,-3.714,1.0,88.0,2018-08-03,0.222,ASTROWORLD,Travis Scott,SICKO MODE,155.008,4.0,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446
0.0739,542.0,migos,walk it talk it,0.909,276147.0,0.628,6n4U3TlzUGhdSFbUUhTvLP,0.0,2.0,0.108,-5.456,1.0,80.0,2018-01-26,0.201,Culture II,Migos,Walk It Talk It,145.905,4.0,audio_features,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,0.406
0.239,543.0,lil pump,gucci gang,0.936,124056.0,0.523,43ZyHQITOjhciSUUNPVRHc,0.0,5.0,0.117,-6.71,1.0,75.0,2017-10-06,0.0597,Lil Pump,Lil Pump,Gucci Gang,119.889,4.0,audio_features,spotify:track:43ZyHQITOjhciSUUNPVRHc,0.699
0.0534,544.0,g-eazy,him & i,0.589,268867.0,0.731,5k38wzpLb15YgncyWdTZE4,0.0,2.0,0.308,-6.343,1.0,79.0,2017-12-15,0.0868,The Beautiful & Damned,G-Eazy,Him & I (with Halsey),87.908,4.0,audio_features,spotify:track:5k38wzpLb15YgncyWdTZE4,0.191
0.0573,545.0,shawn mendes,in my blood,0.622,211360.0,0.712,2QZ7WLBE8h2y1Y5Fb8RYbH,0.0,5.0,0.13,-7.321,1.0,84.0,2018-05-25,0.066,Shawn Mendes,Shawn Mendes,In My Blood,140.025,4.0,audio_features,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,0.487
0.0605,546.0,kendrick lamar,all the stars,0.698,232187.0,0.633,3GCdLUSnKSMJhs4Tj6CV3s,0.000194,8.0,0.0926,-4.946,1.0,80.0,2018-02-09,0.0597,Black Panther The Album Music From And Inspired By,Kendrick Lamar,All The Stars (with SZA),96.924,4.0,audio_features,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.552
0.00299,547.0,migos,stir fry,0.815,190288.0,0.816,2UVbBKQOdFAekPTRsnkzcf,0.0,2.0,0.159,-5.474,1.0,77.0,2018-01-26,0.269,Culture II,Migos,Stir Fry,181.967,4.0,audio_features,spotify:track:2UVbBKQOdFAekPTRsnkzcf,0.498
0.615,548.0,sam smith,too good at goodbyes,0.661,201000.0,0.373,3VlbOrM6nYPprVvzBZllE5,0.0,5.0,0.177,-8.249,1.0,77.0,2017-11-03,0.0505,The Thrill Of It All (Special Edition),Sam Smith,Too Good At Goodbyes,91.5,4.0,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,0.523
0.264,549.0,kendrick lamar,love,0.8,213400.0,0.585,6PGoSes0D9eUDeeAafB2As,0.0,10.0,0.153,-7.343,1.0,78.0,2017-04-14,0.0924,DAMN.,Kendrick Lamar,LOVE. FEAT. ZACARI.,126.058,4.0,audio_features,spotify:track:6PGoSes0D9eUDeeAafB2As,0.779
0.117,550.0,childish gambino,this is america,0.854,225773.0,0.463,0b9oOr2ZgvyQu88wzixux9,0.0,5.0,0.354,-6.159,1.0,77.0,2018-05-06,0.137,This Is America,Childish Gambino,This Is America,120.024,4.0,audio_features,spotify:track:0b9oOr2ZgvyQu88wzixux9,0.549
0.0164,551.0,drake,nonstop,0.912,238614.0,0.412,0TlLq3lA83rQOYtrqBqSct,0.013,7.0,0.104,-8.074,1.0,84.0,2018-06-29,0.124,Scorpion,Drake,Nonstop,154.983,4.0,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.422
0.263,552.0,kane brown,heaven,0.677,179507.0,0.556,1HXy5I3HTWq8OvxCn0z7G7,0.0,9.0,0.105,-6.544,1.0,78.0,2017-10-06,0.0306,Kane Brown (Deluxe Edition),Kane Brown,Heaven,80.009,4.0,audio_features,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,0.521
0.0659,553.0,cardi b,bodak yellow,0.926,223713.0,0.703,6KBYefIoo7KydImq1uUQlL,0.0,11.0,0.231,-6.337,0.0,77.0,2018-04-06,0.103,Invasion of Privacy,Cardi B,Bodak Yellow,125.022,4.0,audio_features,spotify:track:6KBYefIoo7KydImq1uUQlL,0.485
0.147,554.0,lil dicky,freaky friday,0.755,216632.0,0.599,10Igtw8bSDyyFs7KIsKngZ,0.0,8.0,0.109,-5.042,1.0,79.0,2018-03-15,0.224,Freaky Friday (feat. Chris Brown),Lil Dicky,Freaky Friday (feat. Chris Brown),133.123,4.0,audio_features,spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.755
